CustomerID,Recency,Frequency,Monetary,cluster,Component 1,Component 2,cluster_agg
014195,202,2,1012.0,0,-1.0171896,-0.3910774,0
014196,107,1,335.52,0,-1.0073894,-0.3609634,0
014198,18,4,701.4,0,-0.9919078,-0.26059148,0
014199,218,1,185.39999999999998,0,-1.021263,-0.4252773,0
014201,60,7,747.44,0,-0.99292225,-0.23783052,0
014204,2,1,161.03,0,-0.99453735,-0.3039166,0
014205,17,2,466.7,0,-0.99474996,-0.29341555,0
014206,239,1,328.15999999999997,0,-1.0237409,-0.43539485,0
014208,95,1,151.74,0,-1.0060614,-0.35640606,0
014209,11,6,2073.43,1,31.131308,-2.847802,1
014210,106,6,1905.8400000000001,0,-0.9990057,-0.26515132,0
014211,53,9,2241.1,0,-0.89340365,0.3264645,0
014212,90,1,1070.48,0,-1.0046532,-0.34258583,0
014214,31,5,1004.38,0,-0.99187505,-0.24899612,0
014215,12,6,1789.72,0,-0.8434778,0.588439,0
014216,3,4,1839.3,0,-0.98907316,-0.2385141,0
014217,2,17,2004.98,0,-0.9708376,-0.03722186,0
014218,43,1,169.48000000000002,0,-0.99960715,-0.3269068,0
014219,4,1,89.94,0,-0.9948461,-0.3058945,0
014220,247,2,632.4000000000001,0,-1.0230877,-0.42096844,0
014221,42,9,3432.8,0,-0.7263628,1.460752,0
014222,177,1,683.17,0,-1.0157589,-0.39622378,0
014223,92,3,991.13,0,-1.0022045,-0.31408653,0
014224,110,4,1050.1200000000001,0,-1.0030005,-0.30822963,0
014226,29,5,2232.19,1,31.290508,-2.0768933,1
014227,26,10,3350.96,1,31.374208,-1.3013989,1
014229,52,3,1547.2,0,-0.9967739,-0.28489792,0
014231,184,3,925.71,0,-0.865638,0.7432046,0
014232,43,5,2048.07,0,-0.99246466,-0.24325375,0
014233,49,4,1462.72,0,-0.9950925,-0.2689321,0
014234,22,4,775.46,0,-0.9923395,-0.26195723,0
014235,75,5,3144.86,0,-0.9954853,-0.24813955,0
014236,81,2,490.86,0,-1.0026543,-0.32917133,0
014237,373,1,161.0,0,-1.0404772,-0.51286674,0
014238,326,1,146.85,0,-1.0346695,-0.4865654,0
014239,43,11,2380.85,0,-0.74126625,1.4742362,0
014240,30,2,890.34,0,-0.8520082,0.5063766,0
014241,184,1,213.70000000000002,0,-1.0170288,-0.40578935,0
014242,235,2,280.55,0,-1.0219042,-0.4184242,0
014243,9,10,2588.77,0,-0.98087883,-0.1411883,0
014245,220,2,1693.45,0,-1.0188334,-0.39305303,0
014246,111,3,1474.06,0,-1.0041425,-0.31900316,0
014247,278,1,136.77,0,-1.0287346,-0.45965233,0
014248,318,1,302.58,0,-1.0335451,-0.48019457,0
014250,7,3,1904.05,0,-0.99089515,-0.25527942,0
014251,2,5,2879.7000000000003,0,-0.9866735,-0.21020143,0
014256,260,2,969.0600000000001,0,-1.0244086,-0.42425773,0
014257,64,5,3099.7200000000003,0,-0.8506303,0.7240258,0
014258,9,9,12669.98,0,-0.97360337,-0.035728235,0
014259,142,1,120.0,0,-1.0119084,-0.383257,0
014261,51,2,1163.45,0,-0.9983618,-0.30421916,0
014262,8,8,2618.23,0,-0.98349434,-0.1708482,0
014264,155,2,333.97,0,-1.0119523,-0.37272778,0
014267,163,3,1516.24,0,-1.0105451,-0.34778473,0
014270,332,1,492.65000000000003,0,-1.0351155,-0.48580283,0
014271,226,1,112.32000000000001,0,-1.0223165,-0.4306584,0
014272,74,2,437.96,0,-1.0018328,-0.32586244,0
014273,51,4,559.97,0,-0.99611557,-0.28087127,0
014276,99,3,1119.74,0,-0.9083564,0.19539757,0
014280,197,1,134.04,0,-1.0187068,-0.41406515,0
014282,3,15,3729.34,0,-0.7523491,3.8043277,0
014284,31,2,595.25,0,-0.99637324,-0.29976064,0
014285,21,4,1910.01,0,-0.9912414,-0.2478049,0
014286,24,3,4628.75,0,-0.9906602,-0.23221876,0
014287,8,3,176.63,0,-0.99250245,-0.2765329,0
014288,213,1,426.6,0,-1.0204369,-0.41957235,0
014289,9,6,911.26,0,-0.98784846,-0.22243288,0
014290,11,5,2314.65,0,-0.9882733,-0.22203821,0
014291,2,11,3883.25,0,-0.97751814,-0.10645312,0
014292,8,9,4871.93,0,-0.81750095,0.6658654,0
014293,3,4,1046.56,0,-0.86086243,0.5453014,0
014295,40,1,166.20000000000002,0,-0.93609816,0.111248605,0
014297,18,4,1305.33,0,-0.73212934,1.3723471,0
014298,8,44,51527.3,0,0.78369886,16.977516,0
014299,8,9,3965.62,0,-0.9178147,0.29708338,0
014300,19,1,43.2,0,-0.99674374,-0.3149024,0
014301,117,1,640.14,0,-1.0083661,-0.36294687,0
014304,223,1,383.45,0,-1.0217122,-0.42572126,0
014305,71,3,1858.96,0,-0.9988588,-0.29186472,0
014306,51,2,2093.32,0,-0.99756324,-0.2930816,0
014307,89,6,2995.7200000000003,0,-0.99596465,-0.24252275,0
014309,8,9,2352.53,0,-0.98234016,-0.15874264,0
014311,243,1,310.26,0,-1.0242516,-0.43786204,0
014312,47,6,1611.5900000000001,0,-0.9137161,0.20978753,0
014314,107,1,120.0,0,-1.0075746,-0.3635448,0
014315,45,6,2481.13,0,-0.9909582,-0.22390518,0
014317,65,1,508.58,0,-1.00204,-0.33523586,0
014320,207,2,477.79,0,-1.0182676,-0.40029192,0
014321,11,5,1530.75,0,-0.91071004,0.21380672,0
014323,115,2,605.0600000000001,0,-1.0067663,-0.34695256,0
014326,242,1,183.85,0,-1.0242362,-0.43881288,0
014327,163,1,311.65000000000003,0,-1.0143442,-0.39278892,0
014329,17,7,5014.84,0,-0.14414778,9.090674,0
014331,124,2,462.66,0,-1.008003,-0.3537269,0
014332,23,3,866.3100000000001,0,-0.9280162,0.080085225,0
014333,68,1,415.2,0,-1.0024917,-0.3380439,0
014334,17,8,2552.21,0,-0.98466533,-0.17670792,0
014336,17,4,1614.91,0,-0.99099946,-0.24908663,0
014338,161,2,588.22,0,-0.8498012,0.4213702,0
014339,243,1,309.52000000000004,0,-1.0242522,-0.4378709,0
014340,219,1,134.7,0,-1.0214304,-0.42644784,0
014341,45,8,2182.28,0,-0.89384586,0.3149776,0
014342,21,4,668.5600000000001,0,-0.99230754,-0.26267442,0
014344,127,8,889.9300000000001,0,-0.99971396,-0.25857067,0
014345,39,1,108.98,0,-0.9991638,-0.3253787,0
014346,121,2,1021.58,0,-1.0071516,-0.34534287,0
014348,260,1,409.57,0,-1.0262713,-0.44624707,0
014349,10,1,133.5,0,-0.9955517,-0.30875197,0
014350,274,1,282.93,0,-1.0281136,-0.45564887,0
014351,165,1,51.0,0,-1.0148157,-0.39703712,0
014352,157,4,1078.96,0,-1.0087955,-0.33435494,0
014353,215,1,90.6,0,-1.0209731,-0.42472315,0
014354,6,2,163.62,0,-0.99364835,-0.2908503,0
014355,366,1,174.4,0,-1.039599,-0.50876385,0
014356,80,2,701.23,0,-1.0023497,-0.3260884,0
014357,43,1,225.77,0,-0.9995588,-0.32623264,0
014359,19,3,912.1800000000001,0,-0.9932329,-0.27391812,0
014360,32,4,2128.23,0,-0.9924159,-0.25138643,0
014362,22,1,161.2,0,-0.9970138,-0.3151786,0
014364,109,8,3717.35,0,-0.99505675,-0.21456741,0
014367,8,16,9261.52,0,-0.728595,1.509423,0
014368,320,1,155.0,0,-1.0339197,-0.4830886,0
014371,295,1,100.5,0,-1.0308707,-0.46966118,0
014373,358,1,76.55,0,-1.0386922,-0.5054301,0
014375,185,1,257.68,0,-1.0171148,-0.4058258,0
014377,191,2,617.05,0,-1.0161669,-0.38961262,0
014379,44,2,348.1,0,-0.9981951,-0.31004253,0
014381,52,1,202.68,0,-1.0006931,-0.33157805,0
014382,26,1,626.07,0,-0.99710995,-0.31186348,0
014383,38,3,1247.69,0,-0.9129567,0.29282188,0
014385,9,3,202.10999999999999,0,-0.9926045,-0.27679092,0
014386,297,1,142.4,0,-1.0310824,-0.47028574,0
014387,33,3,1770.56,0,-0.48151556,4.529347,0
014388,10,8,3212.84,0,-0.88862664,0.34703356,0
014389,65,2,1043.46,0,-1.0001985,-0.31354123,0
014390,10,9,4652.82,0,-0.89827156,0.441105,0
014393,218,1,67.95,0,-1.021364,-0.4266841,0
014395,2,9,3507.71,0,-0.98060495,-0.1415272,0
014396,65,2,487.99,0,-0.87178385,0.47311622,0
014397,3,19,2612.96,0,-0.9676747,7.315521e-05,0
014400,149,1,574.7,0,-1.0123848,-0.38175327,0
014401,4,13,4051.48,0,-0.97485685,-0.074988425,0
014403,130,4,1475.81,0,-1.0051113,-0.31439516,0
014404,34,6,1474.32,0,-0.9904607,-0.22976896,0
014406,119,1,156.75,0,-1.0090289,-0.36986303,0
014407,107,6,2157.73,0,-0.9989132,-0.26269752,0
014408,11,7,2606.53,0,-0.9852582,-0.18796606,0
014409,71,6,2059.4500000000003,0,-0.99453974,-0.24359924,0
014410,92,9,1105.07,0,-0.8502813,0.7455172,0
014411,311,1,1063.0,0,-1.0320253,-0.4671441,0
014412,43,2,770.03,0,-0.99770916,-0.30442566,0
014413,362,1,122.7,0,-1.0391481,-0.50713015,0
014414,92,7,1496.98,0,-0.99624103,-0.24687552,0
014415,1,13,5900.28,0,-0.74940133,1.2540419,0
014416,22,2,490.22,0,-0.995349,-0.2959498,0
014418,4,3,1937.25,0,-0.9122587,0.19204196,0
014419,11,6,1058.06,0,-0.85907865,0.57150954,0
014420,99,1,387.52,0,-1.0063542,-0.3558348,0
014421,57,2,813.11,0,-0.9994057,-0.31179452,0
014422,1,6,4263.64,1,31.393688,-1.1902314,1
014423,218,1,265.2,0,-1.0211946,-0.42432144,0
014424,18,1,322.08,0,-0.9963804,-0.3109989,0
014426,24,10,4481.67,0,-0.9811106,-0.12696408,0
014427,50,2,363.34000000000003,0,-0.9989252,-0.31323928,0
014428,7,5,1244.83,1,18.300055,-1.8828017,1
014431,303,1,470.36,0,-0.8688681,0.32469508,0
014432,10,6,2255.51,0,-0.7275582,1.4188097,0
014434,22,6,1372.8,0,-0.9890619,-0.22422647,0
014436,99,1,89.06,0,-1.0066105,-0.35940963,0
014437,366,1,63.0,0,-1.0396947,-0.51009804,0
014438,306,1,131.9,0,-1.0322058,-0.4754804,0
014440,8,5,2357.68,0,-0.9878648,-0.21983318,0
014441,1,4,1712.89,0,-0.988934,-0.23890173,0
014443,54,4,1420.2,0,-0.9957483,-0.27225745,0
014446,1,4,1039.58,0,-0.98951226,-0.24696635,0
014447,19,5,1163.23,0,-0.9902528,-0.24033503,0
014448,9,2,375.35,0,-0.9938379,-0.29000396,0
014449,19,4,907.1,0,-0.8504782,0.6230481,0
014450,181,3,483.25,0,-1.0136613,-0.3702951,0
014451,60,2,662.59,0,-0.99990636,-0.31528705,0
014452,11,2,264.44,0,-0.99418086,-0.29245877,0
014453,190,1,119.93,0,-1.0178523,-0.4102917,0
014456,5,9,3062.4,1,19.643301,10.99627,1
014457,311,1,113.64,0,-1.0328406,-0.47851518,0
014459,155,1,1837.92,0,-1.0120429,-0.37000227,0
014460,110,3,434.34,0,-1.0049115,-0.33089322,0
014461,148,3,2103.06,1,18.280567,-1.9825107,1
014462,66,11,2004.02,0,-0.987057,-0.16500686,0
014463,98,3,529.62,0,-1.0033438,-0.32299355,0
014465,247,3,1058.6200000000001,0,-0.6170194,4.158569,0
014466,29,7,2272.4,0,-0.9877739,-0.20210586,0
014467,18,4,598.76,0,-0.99199593,-0.26182082,0
014470,12,2,461.19,0,-0.99413574,-0.29066542,0
014472,104,8,1936.84,0,-0.99596685,-0.23307748,0
014473,74,2,234.34,0,-1.0020078,-0.3283013,0
014474,46,1,547.66,0,-0.9996537,-0.32406673,0
014475,72,3,925.85,0,-0.999784,-0.30360433,0
014476,257,1,215.7,0,-1.0260663,-0.44687948,0
014477,20,4,1309.6,0,-0.9916332,-0.2544331,0
014479,254,2,316.25,0,-1.0242262,-0.4286975,0
014480,11,1,279.05,0,-0.93241036,0.12893327,0
014481,165,2,636.51,0,-1.0129306,-0.37473616,0
014482,18,6,2068.15,0,-0.45991805,4.768041,0
014483,282,1,137.1,0,-1.0292295,-0.46190116,0
014484,50,1,321.92,0,-1.000343,-0.32902348,0
014485,39,1,165.75,0,-0.999115,-0.3246987,0
014487,27,6,1196.33,0,-0.9240813,0.12764937,0
014488,68,1,1064.28,0,-1.0019343,-0.33026952,0
014489,207,1,463.38,0,-0.92505795,0.09613359,0
014491,175,2,340.93,0,-1.0144227,-0.38390848,0
014493,7,5,2383.2400000000002,0,-0.98771894,-0.21896386,0
014494,26,1,139.56,0,-0.99752784,-0.31769064,0
014495,51,2,123.80000000000001,0,-0.99925464,-0.31667152,0
014496,312,2,538.8100000000001,0,-1.0312171,-0.4586978,0
014497,309,1,475.37,0,-1.0322824,-0.47305605,0
014498,43,5,1957.32,0,-0.86365104,0.54896975,0
014499,26,3,815.32,0,-0.92843163,0.077784896,0
014500,88,3,356.85,0,-1.0022539,-0.31943077,0
014501,184,2,251.21,0,-1.0156142,-0.39005202,0
014502,20,11,2470.67,0,-0.8395834,0.748229,0
014503,3,6,3543.26,0,-0.90660876,0.2577053,0
014504,47,4,673.26,0,-0.9955229,-0.27726153,0
014505,17,8,5905.64,0,-0.75828946,1.1686547,0
014506,17,5,2012.17,0,-0.78214794,1.0095041,0
014507,24,6,1383.18,0,-0.9893007,-0.22522855,0
014508,22,2,276.42,0,-0.84830445,1.1711901,0
014511,11,5,1314.81,1,31.129276,-2.8721766,1
014512,188,2,275.28,0,-1.0160888,-0.39201656,0
014513,101,3,455.59000000000003,0,-1.0037788,-0.32556987,0
014514,61,3,1055.35,0,-0.7390508,1.3298469,0
014515,18,6,2102.09,0,-0.89333576,0.29864755,0
014517,33,2,330.45,0,-0.9968482,-0.3040587,0
014518,64,1,174.37,0,-0.7429435,1.2870291,0
014520,2,2,270.6,0,-0.993061,-0.28731617,0
014522,24,4,974.54,0,-0.9924162,-0.26069912,0
014523,108,1,241.09,0,-1.0075943,-0.36265758,0
014524,32,9,1867.68,0,-0.98572844,-0.17806691,0
014525,20,9,4332.2,0,-0.982126,-0.1417896,0
014527,3,55,8508.82,0,-0.55382496,3.1294186,0
014528,37,1,364.21999999999997,0,-0.73943716,1.3045096,0
014529,60,3,620.04,0,-0.9985607,-0.3005086,0
014530,26,6,2925.91,0,-0.98822355,-0.20787685,0
014532,236,4,932.85,0,-1.0187033,-0.38059837,0
014533,25,7,1949.72,0,-0.98755574,-0.20371792,0
014534,3,18,4447.05,0,-0.40626627,7.4310074,0
014535,60,3,2864.19,0,-0.70506626,1.3141134,0
014536,260,1,171.8,0,-1.0264755,-0.449095,0
014537,58,1,355.56,0,-1.0013047,-0.33312613,0
014538,65,2,388.25,0,-1.0007612,-0.321389,0
014539,16,2,537.48,0,-0.9945655,-0.2920045,0
014540,10,3,996.26,0,-0.99204624,-0.26784214,0
014541,59,8,1461.65,0,-0.9908027,-0.21342482,0
014542,186,1,103.25,0,-1.0173712,-0.40823868,0
014543,29,16,3630.33,0,-0.97416717,-0.048248794,0
014544,24,2,2024.45,0,-0.9942791,-0.2786999,0
014546,5,5,2578.09,0,-0.85841256,0.57780695,0
014547,4,8,4007.54,0,-0.72254604,1.47375,0
014548,151,2,652.8,0,-1.0111831,-0.36665606,0
014549,311,1,289.24,0,-1.0326898,-0.47641188,0
014550,11,2,765.62,0,-0.99375045,-0.2864558,0
014551,18,2,186.23,0,-0.9951148,-0.297338,0
014552,152,1,165.07,0,-1.013108,-0.38834926,0
014553,19,5,859.27,0,-0.99051386,-0.2439757,0
014554,10,4,2381.04,0,-0.8480979,0.6457712,0
014555,57,2,324.14,0,-0.9998256,-0.3176512,0
014557,85,1,788.38,0,-1.0042764,-0.34314862,0
014560,7,22,2237.77,0,-0.9643452,0.03919055,0
014561,76,3,1080.76,0,-0.7408865,1.3217033,0
014562,4,18,5074.77,1,31.41576,-0.6279826,1
014565,96,4,3099.12,0,-0.99950725,-0.27580282,0
014567,57,2,1530.3600000000001,0,-0.9987897,-0.30320364,0
014569,1,1,227.39,0,-0.9943566,-0.30255857,0
014570,281,2,218.06,0,-1.0276538,-0.4450802,0
014572,3,7,2832.84,0,-0.98407316,-0.18074979,0
014573,180,9,1653.42,0,-1.0042387,-0.26398787,0
014576,372,1,35.400000000000006,0,-1.0404612,-0.5138079,0
014577,13,4,859.71,0,-0.86226124,0.5374313,0
014578,3,1,168.63,0,-0.9946548,-0.30438873,0
014581,17,1,138.6,0,-0.9964141,-0.31263334,0
014582,41,1,114.11,0,-0.99940693,-0.3264436,0
014583,6,5,1052.55,0,-0.9887381,-0.234339,0
014584,169,4,1042.26,0,-1.010313,-0.34155303,0
014585,50,1,157.05,0,-1.0004846,-0.33099818,0
014586,277,1,237.35999999999999,0,-1.0285243,-0.45788425,0
014587,19,9,1601.14,0,-0.9843476,-0.17393771,0
014589,372,1,39.75,0,-1.0404575,-0.5137558,0
014591,15,4,1447.14,0,-0.77099997,3.6020648,0
014592,35,3,570.46,0,-0.84378815,1.577451,0
014593,22,3,617.99,1,31.21915,-2.4054077,1
014594,7,2,379.83,0,-0.9935864,-0.2888239,0
014595,20,6,1740.6000000000001,0,-0.9884984,-0.21869469,0
014597,11,2,883.15,0,-0.9936496,-0.2850482,0
014598,44,1,221.97,0,-0.99968594,-0.32684126,0
014600,306,1,393.33000000000004,0,-1.0319815,-0.47234905,0
014601,11,1,213.96,0,-0.99560654,-0.30835143,0
014603,275,1,660.0,0,-1.0279137,-0.45169562,0
014606,1,93,12156.65,0,0.05523087,11.266656,0
014607,16,14,16569.5,0,-0.9642099,0.08347616,0
014608,4,4,1785.15,0,-0.98924357,-0.23972589,0
014609,72,4,601.56,0,-0.9986803,-0.29220042,0
014616,243,3,406.08000000000004,0,-1.0214047,-0.40613827,0
014618,9,3,553.44,0,-0.99230283,-0.27258283,0
014619,246,1,394.44,0,-1.0245506,-0.43854344,0
014620,206,2,412.78000000000003,0,-1.0181996,-0.40050733,0
014621,1,5,1788.3600000000001,0,-0.66706675,1.5201133,0
014622,185,1,320.58000000000004,0,-1.0170606,-0.40507236,0
014623,32,5,889.25,0,-0.89749336,0.26094785,0
014624,57,2,225.85,0,-0.99991,-0.31882846,0
014625,196,2,899.63,0,-1.0165433,-0.38904405,0
014626,24,4,2791.27,0,-0.69930995,1.8374609,0
014628,91,2,671.96,0,-1.003737,-0.3326343,0
014629,4,2,959.01,0,-0.78558934,0.95834756,0
014631,51,3,1006.98,0,-0.99711406,-0.29080522,0
014632,263,1,114.56,0,-1.0268961,-0.4514702,0
014633,266,1,344.90000000000003,0,-1.0270698,-0.45040083,0
014636,36,2,609.85,0,-0.9969799,-0.30240175,0
014638,51,1,443.6,0,-1.0003624,-0.3281292,0
014639,52,6,2984.4900000000002,0,8.640667,-0.5909804,1
014640,24,6,2125.08,0,-0.98866355,-0.21634242,0
014641,22,1,110.46000000000001,0,-0.9970574,-0.3157864,0
014642,59,1,96.12,0,-1.0016514,-0.3367968,0
014643,170,2,693.8100000000001,0,-1.0135006,-0.37686586,0
014644,68,2,830.76,0,-1.0007526,-0.31777847,0
014645,157,2,597.09,0,-1.0119739,-0.37070262,0
014647,201,1,243.22,0,-1.0191083,-0.4150103,0
014649,5,4,1417.29,0,-0.98968333,-0.24469517,0
014651,67,2,654.6,1,31.117626,-2.957488,1
014652,77,1,114.18,0,-1.0038646,-0.3467182,0
014653,1,7,1947.55,0,-0.9845856,-0.19022696,0
014655,8,4,1932.23,0,-0.98961246,-0.2402171,0
014656,169,2,291.05,0,-1.0137225,-0.38112682,0
014657,18,4,848.22,0,-0.9917817,-0.25883293,0
014658,5,2,247.15,0,-0.99345267,-0.2892866,0
014659,9,9,2529.93,0,-0.98231155,-0.15718108,0
014660,87,2,285.74,0,-1.0035734,-0.3350074,0
014661,27,1,107.95,0,-0.99767876,-0.31863248,0
014662,29,4,771.17,0,-0.99320996,-0.265951,0
014664,20,2,637.89,0,-0.7357148,1.3326502,0
014665,61,5,1835.7,0,-0.99487597,-0.2559352,0
014666,24,1,195.25,0,-0.9972323,-0.31589723,0
014667,11,25,9241.2,0,-0.71869826,1.560311,0
014669,242,3,1269.99,0,-1.020539,-0.39522755,0
014670,280,2,411.53,0,-1.0273638,-0.44219974,0
014672,235,2,765.5500000000001,0,-1.0214876,-0.41261506,0
014673,3,5,1736.4,0,-0.98777926,-0.22445852,0
014675,16,1,604.75,0,-0.91765344,0.13874729,0
014676,31,6,2548.2400000000002,0,-0.98916686,-0.21521643,0
014680,25,16,28754.11,0,-0.53977245,4.577418,0
014681,71,3,498.95,0,-1.0000268,-0.3081543,0
014682,188,2,52.0,0,-1.0162805,-0.3946909,0
014684,26,5,1236.28,0,-0.86216533,0.54990804,0
014687,107,1,628.38,0,-1.0071379,-0.35745564,0
014688,8,21,5630.87,0,-0.5995099,4.882525,0
014689,209,1,112.80000000000001,0,-1.0202109,-0.42107803,0
014690,44,2,371.7,0,-0.73891526,1.3159448,0
014691,31,5,2114.33,1,31.127481,-2.8738632,1
014692,137,4,591.55,0,-1.0067376,-0.32892874,0
014693,264,1,172.9,0,-1.0269699,-0.4513346,0
014696,4,7,2078.95,0,-0.9848443,-0.1903427,0
014697,218,2,188.61,0,-1.0198779,-0.40995085,0
014698,2,5,1250.76,0,-0.9880724,-0.22971211,0
014699,214,1,109.13000000000001,0,-1.0208333,-0.42393804,0
014700,32,3,2235.3,0,-0.9937064,-0.26539204,0
014701,11,9,2549.37,0,-0.98254263,-0.15807462,0
014702,1,17,3292.14,0,-0.90646785,0.41526347,0
014703,15,1,318.17,0,-0.9960122,-0.30935615,0
014704,11,9,1546.91,1,31.394262,-1.1825384,1
014705,199,1,179.0,0,-1.0189159,-0.41465312,0
014708,3,3,1126.3700000000001,0,-0.9910678,-0.26234126,0
014709,15,13,4921.04,0,-0.8808675,0.4411177,0
014710,14,4,606.13,0,-0.99149424,-0.2594797,0
014711,10,11,2868.8,0,-0.88069737,0.4839392,0
014712,29,3,917.07,0,-0.99446696,-0.27949154,0
014713,9,11,2666.36,0,-0.88482535,0.38691527,0
014714,24,1,160.19,0,-0.9972623,-0.31631717,0
014715,25,4,867.38,0,-0.9926321,-0.26254588,0
014716,43,2,329.68,0,-0.9980872,-0.30969995,0
014719,2,5,1602.13,0,-0.6962036,1.362239,0
014720,6,3,663.81,0,-0.9918365,-0.26957127,0
014722,147,1,187.92,0,-1.0124692,-0.38525948,0
014723,10,6,1158.3,0,-0.6383001,3.2960901,0
014725,25,1,718.08,0,-0.99690706,-0.31019828,0
014727,274,1,268.58,0,-1.0281261,-0.45582077,0
014729,374,1,313.49,1,31.077934,-3.1497653,1
014730,1,8,2005.06,0,-0.98315406,-0.17425008,0
014731,47,3,380.02,0,-0.99715704,-0.29606178,0
014732,8,8,2702.4900000000002,0,-0.98342186,-0.16983901,0
014733,16,12,9585.91,0,-0.97297204,-0.03074611,0
014735,4,32,6065.6900000000005,0,-0.9468637,0.23960976,0
014737,4,3,1164.55,0,-0.99115884,-0.2624472,0
014738,43,7,1314.45,0,-0.9079895,0.35195777,0
014739,4,7,3902.28,0,-0.9832786,-0.16850373,0
014740,197,3,1448.21,0,-0.7004187,2.2911565,0
014741,12,6,1400.3400000000001,0,-0.9878,-0.21826454,0
014744,16,7,1099.98,0,-0.987171,-0.20882688,0
014745,113,5,1220.26,0,-1.0018436,-0.29259342,0
014747,249,1,328.2,0,-1.024979,-0.44102642,0
014748,29,5,1415.75,0,-0.89666975,0.26894367,0
014752,44,1,389.64000000000004,0,-0.9995419,-0.324833,0
014753,87,1,563.15,0,-1.0047175,-0.34697267,0
014754,45,2,638.05,0,-0.99807006,-0.30713287,0
014755,10,11,5010.28,0,-0.97754085,-0.0974597,0
014756,15,1,738.96,0,-0.99565095,-0.30431613,0
014757,75,1,420.5,0,-1.003354,-0.34192282,0
014758,145,4,1484.06,0,-1.0069617,-0.32274437,0
014759,5,3,1625.97,0,-0.9908864,-0.25748372,0
014760,297,1,89.2,0,-1.0311282,-0.47092292,0
014761,59,2,255.9,0,-1.0001318,-0.31959495,0
014762,264,1,300.52,0,-1.0268602,-0.449806,0
014764,47,1,278.3,0,-1.000009,-0.3278562,0
014765,29,3,254.11,0,-0.99503636,-0.28743222,0
014766,8,6,2473.37,1,18.3091,-1.6522669,1
014768,17,2,192.60000000000002,0,-0.9949854,-0.29669848,0
014769,3,8,10674.75,0,-0.81328076,0.72289705,0
014770,232,2,876.4200000000001,0,-1.021021,-0.4095975,0
014772,112,1,139.26,0,-1.0081773,-0.3661301,0
014775,58,3,1011.9,0,-0.99797654,-0.2946887,0
014776,51,11,2538.2999999999997,0,-0.9847407,-0.15015939,0
014778,127,2,730.86,0,-1.0081443,-0.35220423,0
014779,281,3,386.15,0,-1.0261272,-0.42777878,0
014780,55,2,447.68,0,-0.9994718,-0.31504515,0
014782,320,1,200.10000000000002,0,-1.0338808,-0.4825484,0
014784,26,2,289.99,0,-0.9177798,0.14463316,0
014785,10,2,77.4,0,-0.99421763,-0.2941359,0
014788,7,2,679.44,0,-0.99332917,-0.2852353,0
014789,29,1,197.64,0,-0.99784935,-0.31868464,0
014790,17,4,745.06,0,-0.9917464,-0.2595053,0
014792,64,1,6.2,0,-1.0023477,-0.34068987,0
014793,21,1,228.99,0,-0.99683195,-0.3138035,0
014794,3,7,1319.91,0,-0.9853724,-0.19887096,0
014795,166,1,131.45000000000002,0,-1.0148706,-0.39663672,0
014796,1,17,8022.49,0,-0.7062862,1.6611214,0
014798,53,3,173.74,0,-0.9980772,-0.30191174,0
014799,51,1,157.7,0,-1.0006078,-0.33155358,0
014800,48,12,4339.74,0,-0.9814398,-0.111604944,0
014801,61,1,193.14,0,-1.0018157,-0.33676118,0
014803,162,3,845.5500000000001,0,-1.0109974,-0.3552547,0
014804,9,1,353.27,0,-0.9952391,-0.30555648,0
014805,15,4,554.65,0,-0.9916624,-0.26065952,0
014806,75,1,193.39000000000001,0,-1.0035491,-0.34464306,0
014808,40,8,2741.17,0,-0.9873511,-0.18739842,0
014810,41,11,2087.88,0,-0.7639932,3.7021124,0
014813,370,2,155.43,0,-0.90983677,0.2973548,0
014815,37,2,778.5,0,-0.9969587,-0.30094498,0
014816,197,1,271.85,0,-1.0185884,-0.41241452,0
014817,200,2,1110.34,0,-1.0168576,-0.38877308,0
014818,74,3,657.8,0,-1.0002619,-0.3079413,0
014819,64,2,272.07,0,-1.0007371,-0.32221738,0
014820,21,4,507.29,0,-0.992446,-0.26460603,0
014821,367,1,48.800000000000004,0,-1.0398308,-0.51083136,0
014823,180,3,321.43,0,-1.0136764,-0.37167013,0
014824,10,4,1127.71,0,-0.990551,-0.25097966,0
014825,4,12,2226.9100000000003,0,-0.8832014,0.3997559,0
014828,197,3,2139.76,0,-1.0142199,-0.35946554,0
014829,29,4,697.55,0,-0.99327326,-0.26683283,0
014830,53,1,197.13,0,-1.0008217,-0.33220777,0
014834,18,6,1720.3,0,-0.9882681,-0.21781151,0
014836,10,3,102.45,0,-0.9928139,-0.2785478,0
014837,90,4,1649.5,0,-0.9368688,0.14671864,0
014840,268,1,62.85,0,-1.0275596,-0.45490563,0
014841,53,6,3295.76,0,-0.9912492,-0.21865356,0
014842,44,4,2824.69,0,-0.02183799,9.786631,0
014844,64,4,3189.81,0,-0.9954668,-0.25669393,0
014847,149,1,309.40000000000003,0,-1.0126126,-0.38493082,0
014849,22,25,7930.54,1,31.323917,-1.6989388,1
014850,312,1,325.75,0,-1.0327823,-0.4765378,0
014851,23,2,511.35,0,-0.99545467,-0.29625994,0
014852,58,6,2836.69,0,-0.9265112,0.12983744,0
014853,24,2,475.8,0,-0.995609,-0.2972489,0
014854,78,7,2759.83,0,-0.7341631,1.40184,0
014855,119,2,645.65,0,-1.0072267,-0.34871912,0
014856,36,3,1311.38,0,-0.9167587,0.16652288,0
